source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview,error
"Tito ""El Bambino",Brray,No te quites,No te quites,"Dayme y El High, Brray, Tito ""El Bambino"", Rayvanny",TRUE,TRUE,0r8PJttErxVVqPrQXOgyIE,https://p.scdn.co/mp3-preview/6a6a8181619a2f324dfc90e912423a638fc79c85?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino","Gotay ""El Autentiko",El Boom,El Boom,"Tito ""El Bambino"", Ñengo Flow, Gotay ""El Autentiko""",TRUE,TRUE,1KbpLSwQ8vBc0mRvCkKEPt,https://p.scdn.co/mp3-preview/b91f0f1cb1213a4f8f1d243b278f7985dc9ddb7c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Don Miguelo,Yo No Duermo,Yo No Duermo,"Don Miguelo, Tito ""El Bambino""",TRUE,TRUE,0VqPgyCPA72FGUm7TKIYBR,https://p.scdn.co/mp3-preview/3587125bbbbdb131ae6540454e3e9e22ffdfc99e?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Jowell & Randy,El Meneo,El Meneo,"Tito ""El Bambino"", Jowell & Randy",TRUE,TRUE,3b2RtE1lGXg9hgrlyVA9GA,https://p.scdn.co/mp3-preview/8c99fe731eb4aa69288cdea6747d7cc965d9985e?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Nacho,La Vida Es Una Sola,La Vida Es Una Sola,"Nacho, Tito ""El Bambino""",TRUE,TRUE,2gMkbW5MzWZH9cM4ZrSJHL,https://p.scdn.co/mp3-preview/e5cd0491e0ba1afafdb010e84122806368dbfe6c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Quimico Ultra Mega,Mente a Na' (feat. Kiko El Crazy & Químico Ultra Mega),,,FALSE,,,FALSE,
"Tito ""El Bambino",Rauw Alejandro,Cobrale,Cobrale,"Tito ""El Bambino"", Rauw Alejandro, Lyanno, Miky Woodz, Rafa Pabön",TRUE,TRUE,7D0kxM3vXJ5FtYPuIUoPvK,https://p.scdn.co/mp3-preview/7c903546f788a3fb84751cf4ea7851273ac3523c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Lyanno,Cobrale,Cobrale,"Tito ""El Bambino"", Rauw Alejandro, Lyanno, Miky Woodz, Rafa Pabön",TRUE,TRUE,7D0kxM3vXJ5FtYPuIUoPvK,https://p.scdn.co/mp3-preview/7c903546f788a3fb84751cf4ea7851273ac3523c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Miky Woodz,Cobrale,Cobrale,"Tito ""El Bambino"", Rauw Alejandro, Lyanno, Miky Woodz, Rafa Pabön",TRUE,TRUE,7D0kxM3vXJ5FtYPuIUoPvK,https://p.scdn.co/mp3-preview/7c903546f788a3fb84751cf4ea7851273ac3523c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Rafa Pabön,Cobrale,Cobrale,"Tito ""El Bambino"", Rauw Alejandro, Lyanno, Miky Woodz, Rafa Pabön",TRUE,TRUE,7D0kxM3vXJ5FtYPuIUoPvK,https://p.scdn.co/mp3-preview/7c903546f788a3fb84751cf4ea7851273ac3523c?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Myke Towers,Bailame Así,Bailame Así,"Myke Towers, Tito ""El Bambino""",TRUE,TRUE,4mOXPQEZLD85vyLCfOWV7Z,https://p.scdn.co/mp3-preview/ac5aaec2e7dd45d11d4885c34f8a2b45d429a9a0?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Pitbull,Imagínate,Imagínate,"Tito ""El Bambino"", Pitbull, El Alfa",TRUE,TRUE,0a41S6Hf3njfUbQTZyxWDq,https://p.scdn.co/mp3-preview/626d14d9ea7eac1789b3101f4fbf4b8ebb0103b8?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",El Alfa,Imagínate,Imagínate,"Tito ""El Bambino"", Pitbull, El Alfa",TRUE,TRUE,0a41S6Hf3njfUbQTZyxWDq,https://p.scdn.co/mp3-preview/626d14d9ea7eac1789b3101f4fbf4b8ebb0103b8?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Anonimus,Contacto,Contacto,Neutro Shorty,TRUE,FALSE,60UZ3rIcDkjoN5i2aZalNh,https://p.scdn.co/mp3-preview/cff9edb523b2827ea9c6ad9d454cb75433483a2f?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",De La Ghetto,Dile La Verdad,Dile La Verdad,"Tito ""El Bambino"", De La Ghetto",TRUE,TRUE,74ctCiq1T0Lm0HUt5YhZjg,https://p.scdn.co/mp3-preview/31788b63a74f768ea11b4fa746efc05886d6d1a0?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Darell,"No Tengo Amigos Nuevos (feat. Egwa, Darell & Ñengo Flow) - La Sociedad Del Dinero",,,FALSE,,,FALSE,
"Tito ""El Bambino",Bryant Myers,Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],Ay Mami (La Sociedad Del Dinero) [Millionaire Trap],"Tito ""El Bambino"", Bryant Myers",TRUE,TRUE,0sfp8mcGLbHPgoWDskWGyy,https://p.scdn.co/mp3-preview/cbb76e2911a08ae62cfffb0f9bab9f4e97b27a66?cid=774b29d4f13844c495f206cafdad9c86,
"Tito ""El Bambino",Pusho,Rampampan (feat. Zion & Pusho) - El Patrón,Rampampan (feat. Zion & Pusho) - El Patrón,"Tito ""El Bambino"", Zion, Pusho",TRUE,TRUE,4P87YknWRwWBuO0ZfSFZna,https://p.scdn.co/mp3-preview/06e47b80aaafea3fdc75c40768550e75bcac89b6?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Daddy Yankee,Maúlla,Maúlla,"Yaga & Mackie, Daddy Yankee",TRUE,TRUE,1JBW35tB728ySPmB8g2Qlh,https://p.scdn.co/mp3-preview/a997979a59f19c28729c3278148a0f694b2bdae7?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Farruko,Si o No,Si o No,"Yaga & Mackie, Farruko",TRUE,TRUE,5gIRv6HxAtUyhw4dBfKJCp,https://p.scdn.co/mp3-preview/52443bfc98d72cac40db7b25d523d9e8724f4837?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,J Alvarez,Morir Perreando,Morir Perreando,"Yaga & Mackie, J Alvarez, Ñejo",TRUE,TRUE,3gXyMRL9z9pxm6qsnoeKXm,https://p.scdn.co/mp3-preview/41c6096a6af93b51c4c30e59ea73015a062c413f?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Ñengo Flow,Pa' Frontiarle a Cualquiera - Remix,Pa' Frontiarle a Cualquiera - Remix,"Yaga & Mackie, Daddy Yankee, Arcangel, Franco ""El Gorilla"", Ñengo Flow, Cosculluela, Poeta Callejero, LT El Único, R1 La Esencia",TRUE,TRUE,3A26NbgQVjOiQX9rteDtpG,https://p.scdn.co/mp3-preview/713cb23f499c39258ca66d16c9874d0ee820f064?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,El Cata,Bailando,Bailando,"Yaga & Mackie, El Cata, joan",TRUE,TRUE,2NLzRzqEVeOTVVqTcBdVCs,https://p.scdn.co/mp3-preview/82bc5f6fcef19887c6b783bd96f9026be8c2954a?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Baby Rasta & Gringo,Fanática,Fanática,"Yaga & Mackie, Baby Rasta & Gringo",TRUE,TRUE,1xL6G51g8I1N9zVNmIgXJB,https://p.scdn.co/mp3-preview/145aae159e53c1c40944f9c0b6062a2887c19b02?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Don Omar,La Batidora,La Batidora,"Yaga & Mackie, Don Omar",TRUE,TRUE,459G2OB9uNhEjFKo2X79wo,https://p.scdn.co/mp3-preview/d4af3e0ceab3fa426ec272ef837a46a35da4466e?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,J-King y Maximan,Movimiento Loco - Remix,Movimiento Loco - Remix,"Yaga & Mackie, J-King y Maximan",TRUE,TRUE,00dBSN5SJ91TwTlI0f6aaA,https://p.scdn.co/mp3-preview/5adedf8e41e107b19dae53b06bba6eaece351eb0?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Arcangel,Aparentemente,Aparentemente,"Yaga & Mackie, Arcangel, De La Ghetto",TRUE,TRUE,5sIdojLOextkMceP5bt9Gc,https://p.scdn.co/mp3-preview/63a70b621b6ba1a751e6d8501b0c2bf3d704a4f9?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Luigi 21 Plus,Trin,Trin,"Yaga & Mackie, Luigi 21 Plus",TRUE,TRUE,4YbIM0NVwnha6OuZbRjgOj,https://p.scdn.co/mp3-preview/af9328794cf7ead71577473e47b330b05ed5796a?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,"Franco ""El Gorilla",Pa' Frontiarle a Cualquiera - Remix,Pa' Frontiarle a Cualquiera - Remix,"Yaga & Mackie, Daddy Yankee, Arcangel, Franco ""El Gorilla"", Ñengo Flow, Cosculluela, Poeta Callejero, LT El Único, R1 La Esencia",TRUE,TRUE,3A26NbgQVjOiQX9rteDtpG,https://p.scdn.co/mp3-preview/713cb23f499c39258ca66d16c9874d0ee820f064?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Cosculluela,Pa' Frontiarle a Cualquiera - Remix,Pa' Frontiarle a Cualquiera - Remix,"Yaga & Mackie, Daddy Yankee, Arcangel, Franco ""El Gorilla"", Ñengo Flow, Cosculluela, Poeta Callejero, LT El Único, R1 La Esencia",TRUE,TRUE,3A26NbgQVjOiQX9rteDtpG,https://p.scdn.co/mp3-preview/713cb23f499c39258ca66d16c9874d0ee820f064?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,J Balvin,Hagan Fila,Hagan Fila,"Yaga & Mackie, J Balvin",TRUE,TRUE,3OTZoJHhjlkWN06tv4tBkv,https://p.scdn.co/mp3-preview/a042a1e7689ab4cad11292c1cec8daddff20da31?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Noriega,Frágil,Frágil,"Yaga & Mackie, Noriega",TRUE,TRUE,6F6hyfKoCIoExkTICaTDPh,https://p.scdn.co/mp3-preview/0f4b055df3703a250bacdb286c3826e8db5efaa0?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Ñejo,Morir Perreando,Morir Perreando,"Yaga & Mackie, J Alvarez, Ñejo",TRUE,TRUE,3gXyMRL9z9pxm6qsnoeKXm,https://p.scdn.co/mp3-preview/41c6096a6af93b51c4c30e59ea73015a062c413f?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Zion & Lennox,Imposible Ignorarte,Imposible Ignorarte,"Yaga & Mackie, Zion & Lennox",TRUE,TRUE,1zmRcYTJk4dUZRFgS7v48l,https://p.scdn.co/mp3-preview/e65d7dad696c2d1a2dcad58cd95bd5c43960e92a?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Nicky Jam,Se Acabó,Se Acabó,"Yaga & Mackie, Nicky Jam",TRUE,TRUE,5W26hdafdHS7S6Y1uTNdxy,https://p.scdn.co/mp3-preview/f4c1606375dd50b8fdf5c74b228c7d6a6ec7ede9?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,De La Ghetto,Aparentemente,Aparentemente,"Yaga & Mackie, Arcangel, De La Ghetto",TRUE,TRUE,5sIdojLOextkMceP5bt9Gc,https://p.scdn.co/mp3-preview/63a70b621b6ba1a751e6d8501b0c2bf3d704a4f9?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Tego Calderon,Fuego,Fuego,"Yaga & Mackie, Tego Calderon",TRUE,TRUE,4wXpSzmNqxhPX2YgUM5BCq,https://p.scdn.co/mp3-preview/7c6f76d9b7b31cda2ac33383638340f739ebe2a0?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Pitbull,Muévete,Muévete,"Yaga & Mackie, Pitbull",TRUE,TRUE,3TaGmLEtVtRjx4LTYdWTmw,https://p.scdn.co/mp3-preview/3429413504bc856f21011db7d4478fe209909d0a?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Voltio,Buche y Pluma,Buche y Pluma,"Yaga & Mackie, Voltio",TRUE,TRUE,627rS74B7WAzDQfboEP1XT,https://p.scdn.co/mp3-preview/6d902b4c586e188c709afae3db5f56871ffb3275?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Don Chezina,Mi Mujer,Mi Mujer,"Yaga & Mackie, Don Chezina",TRUE,TRUE,18ard75U41FuDJ4sV5QU7p,https://p.scdn.co/mp3-preview/fa935fcfb60fa2299fe5ab82bc8e8a27e0aa96d9?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Johnny Prez,Muñequita,Muñequita,"Yaga & Mackie, Johnny Prez",TRUE,TRUE,36OvqHSrSTfysEPEKgwVi6,https://p.scdn.co/mp3-preview/169121740414f306d62283ce86dc038fa778224e?cid=774b29d4f13844c495f206cafdad9c86,
Yaga & Mackie,Reykon,LA BELLA Y LA NEA (feat. Yaga & Mackie),LA BELLA Y LA NEA (feat. Yaga & Mackie),"Reykon, Yaga & Mackie",TRUE,TRUE,2zYbyDjVNikhMqjHvibU99,https://p.scdn.co/mp3-preview/58aa04f8e9cd0dc8266901347881e106e7991cec?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Jorge Celedón,Dharma,Dharma,"Sebastian Yatra, Jorge Celedón, Rosario",TRUE,TRUE,03ZfKUIydhz85Dof18k7nI,https://p.scdn.co/mp3-preview/03bef7f3e4a1be2e2f058090c092bb766fb11e0a?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Rosario,Dharma,Dharma,"Sebastian Yatra, Jorge Celedón, Rosario",TRUE,TRUE,03ZfKUIydhz85Dof18k7nI,https://p.scdn.co/mp3-preview/03bef7f3e4a1be2e2f058090c092bb766fb11e0a?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,ELENA ROSE,Quererte Bonito,Quererte Bonito,"Sebastian Yatra, ELENA ROSE",TRUE,TRUE,72msQK0hHSZ8OzYbwWCUgk,https://p.scdn.co/mp3-preview/9539a7ec933406c1bd6ec92d411b65414619368f?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Justin Quiles,Regresé,Regresé,"Sebastian Yatra, Justin Quiles, L-Gante",TRUE,TRUE,0ZggHq2M7thJb8yaXBsNLT,https://p.scdn.co/mp3-preview/00e0f8c124e8454f02bfbbabade9ef525ca70152?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Lenny Tavárez,Si Me La Haces,Si Me La Haces,"Sebastian Yatra, Lenny Tavárez, Mariah Angeliq",TRUE,TRUE,6oQlValJFrKYR9R3pD30yh,https://p.scdn.co/mp3-preview/7801da2afcbbd95474b9616c675b00ae1e6a19bc?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Mariah Angeliq,Si Me La Haces,Si Me La Haces,"Sebastian Yatra, Lenny Tavárez, Mariah Angeliq",TRUE,TRUE,6oQlValJFrKYR9R3pD30yh,https://p.scdn.co/mp3-preview/7801da2afcbbd95474b9616c675b00ae1e6a19bc?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Aitana,Las Dudas,Las Dudas,"Sebastian Yatra, Aitana",TRUE,TRUE,2B13GG5eqcA0r2NTcHZnTc,https://p.scdn.co/mp3-preview/be4df2f1f1b350f76f837c02934567d86927b4cb?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Alvaro Diaz,A Dónde Van,A Dónde Van,"Sebastian Yatra, Alvaro Diaz",TRUE,TRUE,3EVUY3JfYQusXQAojWblSH,https://p.scdn.co/mp3-preview/d7d61f0c0952d5cf6f7634b52f45b12c34f5c28a?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Rauw Alejandro,TBT,TBT,"Sebastian Yatra, Rauw Alejandro, Manuel Turizo",TRUE,TRUE,7jXlrcUnUcx2TayBSG0ylL,https://p.scdn.co/mp3-preview/0000c8b9a7c4c96602cecbbaa471bc103943e98e?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Manuel Turizo,TBT,TBT,"Sebastian Yatra, Rauw Alejandro, Manuel Turizo",TRUE,TRUE,7jXlrcUnUcx2TayBSG0ylL,https://p.scdn.co/mp3-preview/0000c8b9a7c4c96602cecbbaa471bc103943e98e?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Guaynaa,Chica Ideal,Chica Ideal,"Sebastian Yatra, Guaynaa",TRUE,TRUE,5QgdPRVi9nx0OxY16raXCC,https://p.scdn.co/mp3-preview/b0e3251f096c5cdf7937ffa381c53775589da333?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Daddy Yankee,Runaway,Runaway,"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers",TRUE,TRUE,2u7XQe6cQa7FAtbbCCfmHT,https://p.scdn.co/mp3-preview/002079e4d0f61f3444ba5b0e5d1e55168fbfb9d7?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Natti Natasha,Runaway,Runaway,"Sebastian Yatra, Daddy Yankee, Natti Natasha, Jonas Brothers",TRUE,TRUE,2u7XQe6cQa7FAtbbCCfmHT,https://p.scdn.co/mp3-preview/002079e4d0f61f3444ba5b0e5d1e55168fbfb9d7?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Myke Towers,Pareja Del Año,Pareja Del Año,"Sebastian Yatra, Myke Towers",TRUE,TRUE,2rCbl9naJYhaxjLsfx88uM,https://p.scdn.co/mp3-preview/0c03258688123396ab4a83383884c46eb7e34f63?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Pablo Alborán,Contigo,Contigo,"Sebastian Yatra, Pablo Alborán",TRUE,TRUE,1WtzcK15NQkw7kxZuvlsEX,https://p.scdn.co/mp3-preview/9fd054971a2bf3479b16ba19946b49c62b60b438?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Reik,Un Año,Un Año,"Sebastian Yatra, Reik",TRUE,TRUE,3rVZiE2x5i6XCTtwIU1KF1,https://p.scdn.co/mp3-preview/9bbfbd63a95c09d468c91be6616af4dd1ea8efe1?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Camilo,En Guerra,En Guerra,"Sebastian Yatra, Camilo",TRUE,TRUE,6rqYhuud2TpGbTQblzFlzl,https://p.scdn.co/mp3-preview/150ede79f3d6a7a02b8be2555873c700584cdb16?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Tommy Torres,Atado Entre Tus Manos,Atado Entre Tus Manos,"Tommy Torres, Sebastian Yatra",TRUE,TRUE,0A7Bx1u7ufBNclwcfs02mG,https://p.scdn.co/mp3-preview/5da413ae5b3bfa030a7c6296783c5311a169ed49?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Beret,Vuelve,Vuelve,"Sebastian Yatra, Beret",TRUE,TRUE,2gPFW2wxXHUglXcxpqh1Ml,https://p.scdn.co/mp3-preview/742f3a8365273c2afb0928c87c79ffbc003a1f05?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Dalmata,SUTRA,SUTRA,"Sebastian Yatra, Dalmata",TRUE,TRUE,48FuezmziZJ4W9HmgelMFk,https://p.scdn.co/mp3-preview/97d50f044597304b355373900ae255114b50da3d?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Nacho,Alguien Robo,Alguien Robo,"Sebastian Yatra, Nacho, Wisin",TRUE,TRUE,4Euo010Zm7GzwcypKcCBfO,https://p.scdn.co/mp3-preview/93c680fb7d5871b7d952ed69046cc87c70279426?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Wisin,Alguien Robo,Alguien Robo,"Sebastian Yatra, Nacho, Wisin",TRUE,TRUE,4Euo010Zm7GzwcypKcCBfO,https://p.scdn.co/mp3-preview/93c680fb7d5871b7d952ed69046cc87c70279426?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Carlos Vives,Robarte Un Beso,Robarte un Beso,"Carlos Vives, Sebastian Yatra",TRUE,TRUE,0JcNysfWVWaMS7R6vzGB2k,https://p.scdn.co/mp3-preview/e28b4480b179d5bc134ff3ee384e35e0841594d9?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Lary Over,Por Perro,Por Perro,"Sebastian Yatra, Luis Figueroa, Lary Over",TRUE,TRUE,1XWBzFTzWzvD234zUpHUgk,https://p.scdn.co/mp3-preview/82ab0432275031539337fbb2779931b3ee8a08b5?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Cosculluela,Traicionera - Remix,Traicionera - Remix,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",TRUE,TRUE,0wgaCugWRvI5beg2uZYlQT,https://p.scdn.co/mp3-preview/ffde205ca2d95b2729653b024893aeed96960e09?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Cali Y El Dandee,Traicionera - Remix,Traicionera - Remix,"Sebastian Yatra, Cosculluela, Cali Y El Dandee",TRUE,TRUE,0wgaCugWRvI5beg2uZYlQT,https://p.scdn.co/mp3-preview/ffde205ca2d95b2729653b024893aeed96960e09?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Emilia,Boomshakalaka,Boomshakalaka,"Dimitri Vegas & Like Mike, Afro Bros, Sebastian Yatra, Camilo, Emilia",TRUE,TRUE,4yb5Z9dwnKhO9gC0AZQYDe,https://p.scdn.co/mp3-preview/5827da41c4c265434d40a3b79ed8211eadfc4a94?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Antonio Orozco,Entre Sobras Y Sobras Me Faltas,Entre Sobras Y Sobras Me Faltas,"Antonio Orozco, Sebastian Yatra",TRUE,TRUE,4lYGDM2P0P6NosnaoFiPqB,https://p.scdn.co/mp3-preview/9869280c80ba2b1ae1f417cd3b49428c948bfabf?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Jhay Cortez,Delincuente,Delincuente,"Sebastian Yatra, Jhay Cortez",TRUE,TRUE,6ijhglpYnoAlWdX4baYw7v,https://p.scdn.co/mp3-preview/43176679cd90417f214668f54fadf32e7fee31da?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Mau y Ricky,Ya No Tiene Novio,Ya No Tiene Novio,"Sebastian Yatra, Mau y Ricky",TRUE,TRUE,35CYhmGEKUsow63o6VnJFP,https://p.scdn.co/mp3-preview/19deb6cb39e0f132e7d232bf6798c8ac85e1d089?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Mora,3 de La Mañana - con Sebastián Yatra & Mora,3 de La Mañana - con Sebastián Yatra & Mora,"Mau y Ricky, Sebastian Yatra, Mora",TRUE,TRUE,1PkE8LrFiHRqMq4Ik3w1pk,https://p.scdn.co/mp3-preview/2f5d4137ba754b95b03bd32de13708d0a490d5f2?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Danna Paola,No Bailes Sola,No Bailes Sola,"Danna Paola, Sebastian Yatra",TRUE,TRUE,1GNSWpe2SB30zYGbNTD96b,https://p.scdn.co/mp3-preview/b2651a68244bc44a979362ae32699d30bfbc374c?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Dalex,Locura - Remix,Locura - Remix,"Cali Y El Dandee, Sebastian Yatra, Dalex, Justin Quiles",TRUE,TRUE,3FgoOivkF8RJs7pD3FAILM,https://p.scdn.co/mp3-preview/3b01c72fb8ed935b4af45f5a7d06a5ac10e5028a?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Morat,Bajo La Mesa,Bajo La Mesa,"Morat, Sebastian Yatra",TRUE,TRUE,05fajoxIYNNFoTlkh8VCCe,https://p.scdn.co/mp3-preview/05fee0cf3bbb198f096c233cb98e8cc32d427cd8?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Lalo Ebratt,Déjate Querer,Déjate Querer,"Lalo Ebratt, Sebastian Yatra, Yera, Trapical Minds",TRUE,TRUE,3mN2DtljBhnrIpc3Nu2pJ8,https://p.scdn.co/mp3-preview/c01f79b2413465700aeb988784d48f8d9976564c?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Llane,TBT - Remix,TBT - Remix,"Sebastian Yatra, Rauw Alejandro, Manuel Turizo, Cosculluela, Lalo Ebratt, Llane, Dalmata",TRUE,TRUE,0EsAiyE0keGWVRntisRcOn,https://p.scdn.co/mp3-preview/24d10bfd9e5243d6766005cd998929433c8be8ab?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Ricky Martin,Falta Amor,Falta Amor,"Sebastian Yatra, Ricky Martin",TRUE,TRUE,2ukaTb7sSeWHdr22n1xTBs,https://p.scdn.co/mp3-preview/0dba2a36d5036a855408470daaeee8bd39c30f42?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Yandel,En Cero,En Cero,"Yandel, Sebastian Yatra, Manuel Turizo",TRUE,TRUE,51uLQESb4VnYAbs5WtGxho,https://p.scdn.co/mp3-preview/aa00ac9417aa1e80bebdb92db5cfd747dd2ce711?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Farruko,Ya No Tiene Novio - Remix,Ya No Tiene Novio - Remix,"Sebastian Yatra, Mau y Ricky, Farruko, Sharo Towers",TRUE,TRUE,7o3FMIu6KldnAwXaA8MO8x,https://p.scdn.co/mp3-preview/9ab29074cdadecd90527b8893a1eedcf8154c312?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Maná,No Ha Parado De Llover (with Sebastián Yatra),No Ha Parado De Llover (with Sebastián Yatra),"Maná, Sebastian Yatra",TRUE,TRUE,0Ao64XWY9rvsx4K0JmJ7Pv,https://p.scdn.co/mp3-preview/0fcada055dde44dc66c14d1e1ead45ab1ef85256?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Ñejo,Mañana No Hay Clase (24/7),Mañana No Hay Clase (24/7),"Sebastian Yatra, Ñejo, Dalmata",TRUE,TRUE,0F5QT0ibe17xNeA5WXInx9,https://p.scdn.co/mp3-preview/8663f6159b85c1bf3892f1308aaf7b9f956b1c92?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,TINI,Oye,Oye,"TINI, Sebastian Yatra",TRUE,TRUE,09nSCeCs6eYfAIJVfye1CE,https://p.scdn.co/mp3-preview/8c2999527651822fdd776551dc5e0b41bf624462?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Juanes,Bonita,Bonita,"Juanes, Sebastian Yatra",TRUE,TRUE,1wQ7SWc4XUkgAgC12GPTF6,https://p.scdn.co/mp3-preview/ddf2677aff54e1216fdf71e8a0d4564965556190?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Luis Fonsi,Date La Vuelta,Date La Vuelta,"Luis Fonsi, Sebastian Yatra, Nicky Jam",TRUE,TRUE,2Po8HWD1Y6IuMV9OKr9hqe,https://p.scdn.co/mp3-preview/d885fb13a58ea01146079e66198ded8456ca1446?cid=774b29d4f13844c495f206cafdad9c86,
Sebastian Yatra,Nicky Jam,Date La Vuelta,Date La Vuelta,"Luis Fonsi, Sebastian Yatra, Nicky Jam",TRUE,TRUE,2Po8HWD1Y6IuMV9OKr9hqe,https://p.scdn.co/mp3-preview/d885fb13a58ea01146079e66198ded8456ca1446?cid=774b29d4f13844c495f206cafdad9c86,
