source,target,edge_track_name,spotify_track_name,spotify_artists,track_name_conincides,artists_coincides,id,preview
Gigolo Y La Exce,Eladio Carrion,Nuevo,Nuevo,"Gigolo Y La Exce, Eladio Carrion",TRUE,TRUE,5G6AOw6uR9i8vN2luzCeCU,https://p.scdn.co/mp3-preview/a2240ade94976a7d3ea9a0a3bf7bb77deea3ae34?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Justin Quiles,Sativa,Sativa,"Gigolo Y La Exce, Justin Quiles",TRUE,TRUE,4qZuX1xe44sLorghP7t0xh,https://p.scdn.co/mp3-preview/f44949b34f2d5656e0c385c4ab87d073601dd537?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Juhn,Playlist,Playlist,"Gigolo Y La Exce, Juhn, Dímelo Flow",TRUE,TRUE,2AtrSLTeMXrRtYaDwvjFPG,https://p.scdn.co/mp3-preview/c4bd4bf2514a675ac7df53e5493c51e1deea713e?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Dímelo Flow,Playlist,Playlist,"Gigolo Y La Exce, Juhn, Dímelo Flow",TRUE,TRUE,2AtrSLTeMXrRtYaDwvjFPG,https://p.scdn.co/mp3-preview/c4bd4bf2514a675ac7df53e5493c51e1deea713e?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Omy de Oro,Blanco Negro - Remix,Blanco Negro - Remix,"Gigolo Y La Exce, Arcangel, Omy de Oro, Chucky73",TRUE,TRUE,7BUDyYlwHqZwkl0xNlmH51,https://p.scdn.co/mp3-preview/fdea3cf2ca82a9a92789a02342254789b9b279df?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Chucky73,Blanco Negro - Remix,Blanco Negro - Remix,"Gigolo Y La Exce, Arcangel, Omy de Oro, Chucky73",TRUE,TRUE,7BUDyYlwHqZwkl0xNlmH51,https://p.scdn.co/mp3-preview/fdea3cf2ca82a9a92789a02342254789b9b279df?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Messiah,"Nasty (Official Remix) [feat. Farruko, Messiah & Almighty]","Nasty (Official Remix) [feat. Farruko, Messiah & Almighty]","Gigolo, La Exce, Farruko, Messiah, Almighty",TRUE,FALSE,4dHclKrthlMHUPOWfRb9vp,https://p.scdn.co/mp3-preview/60959538ccf26c317897a8868364c56305146d68?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Almighty,"Nasty (Official Remix) [feat. Farruko, Messiah & Almighty]","Nasty (Official Remix) [feat. Farruko, Messiah & Almighty]","Gigolo, La Exce, Farruko, Messiah, Almighty",TRUE,FALSE,4dHclKrthlMHUPOWfRb9vp,https://p.scdn.co/mp3-preview/60959538ccf26c317897a8868364c56305146d68?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Dalex,Angel,Angel,"Gigolo Y La Exce, Dalex",TRUE,TRUE,3Js90fmgMS0eOJBuB89guy,https://p.scdn.co/mp3-preview/fe0b93f0095260a7c2d5e24f80b448a773c51b78?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Nio Garcia,Indomable - Remix,Indomable - Remix,"Gigolo Y La Exce, Nio Garcia, Casper Magico",TRUE,TRUE,5kPG9wkHLy22Pd1z1XgiOU,https://p.scdn.co/mp3-preview/b4203c60f7a6498b7852a8dd5c5b53324643adc3?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Casper Magico,Indomable - Remix,Indomable - Remix,"Gigolo Y La Exce, Nio Garcia, Casper Magico",TRUE,TRUE,5kPG9wkHLy22Pd1z1XgiOU,https://p.scdn.co/mp3-preview/b4203c60f7a6498b7852a8dd5c5b53324643adc3?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Amenazzy,Decibel,Decibel,"Gigolo Y La Exce, Amenazzy",TRUE,TRUE,7GO5VkD9uvVaXHTx7yC2Hv,https://p.scdn.co/mp3-preview/d8d518c9682c36c374e0b71c515b91bb5d78c1e1?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Rafa Pabön,Coil,Coil,"Gigolo Y La Exce, Rafa Pabön, Brray",TRUE,TRUE,0THWCbedkaFQvjbZCbUdmQ,https://p.scdn.co/mp3-preview/615769da8cf2fbfa6dde675d929baa73c9007027?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Brray,Coil,Coil,"Gigolo Y La Exce, Rafa Pabön, Brray",TRUE,TRUE,0THWCbedkaFQvjbZCbUdmQ,https://p.scdn.co/mp3-preview/615769da8cf2fbfa6dde675d929baa73c9007027?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Lito Kirino,A Tu Nombre (feat. Lito Kirino & Kapuchino),A Tu Nombre (feat. Lito Kirino & Kapuchino),"Gigolo, La Exce, Lito Kirino, Kapuchino",TRUE,FALSE,2zQniKSybaohSXdyuFazIA,https://p.scdn.co/mp3-preview/b18a37bc3bad67842938c31c959ab4f16083e2a9?cid=774b29d4f13844c495f206cafdad9c86
Gigolo Y La Exce,Kiko el Crazy,La Chama,La Chama,"Gigolo Y La Exce, Kiko el Crazy, Shelow Shaq",TRUE,TRUE,78lB6q4Dno0sAz1G6H5nAU,https://p.scdn.co/mp3-preview/8f694ad52140e234a35d0f9883e4dfd3e1a082d1?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Enrique Iglesias,Nos Fuimos Lejos (feat. El Micha),Nos Fuimos Lejos (feat. El Micha),"Descemer Bueno, Enrique Iglesias, El Micha",TRUE,TRUE,7yfha8TaN0DVNGp180Z5Zr,https://p.scdn.co/mp3-preview/4ce03a67f03641b76687e47d5550a8d681032b51?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Jorge Villamizar,El Problema Es el Amor,El Problema Es el Amor,"Descemer Bueno, Jorge Villamizar, El Chacal",TRUE,TRUE,1Fq6kKkQemDFPJGxdQ9cPD,https://p.scdn.co/mp3-preview/e369f109793a1d50de271eb8d44b221a432a0eff?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Gente De Zona,Bailando (Tener Contigo) [feat. Gente de Zona],Bailando (Tener Contigo) [feat. Gente de Zona],"Descemer Bueno, Gente De Zona",TRUE,TRUE,694rF3tqxopLWpJYkj3a7g,https://p.scdn.co/mp3-preview/9ff5f010a9a041d9bdbce7d80427e87addd6fd4e?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Bebe,Nos Fuimos Lejos - Acoustic Version,Nos Fuimos Lejos - Acoustic Version,"Descemer Bueno, Enrique Iglesias, Bebe",TRUE,TRUE,0H9635ASZL8XVCyGLFSvyY,https://p.scdn.co/mp3-preview/6eef8a9c140f47db8e45f55afbf7bd7bc6a03691?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Belinda,Dónde Estás,Dónde Estás,"Descemer Bueno, Belinda",TRUE,TRUE,4tVWPTBm2g8nI6Zws9l4CN,https://p.scdn.co/mp3-preview/c106545b9e08a203ca1fd4eeab7576d9e547d191?cid=774b29d4f13844c495f206cafdad9c86
Descemer Bueno,Reyli Barba,Te Dejare de Amar,Te Dejare de Amar,"Descemer Bueno, Reyli Barba",TRUE,TRUE,2KkaIDkrN5Fr1Lh4sHaYhI,https://p.scdn.co/mp3-preview/eae57fffd994396d4f47fc2f98c0e4affb926ca0?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Marc Anthony,La Gozadera (feat. Marc Anthony),La Gozadera (feat. Marc Anthony),"Gente De Zona, Marc Anthony",TRUE,TRUE,0OMRAvrtLWE2TvcXorRiB9,https://p.scdn.co/mp3-preview/b6cd41b3bb0a64dd5aeb83649047c3acba2de38b?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Becky G,Muchacha,Muchacha,"Gente De Zona, Becky G",TRUE,TRUE,2vI4SxtYqAQD5h1nSrqfKM,https://p.scdn.co/mp3-preview/a6401425f71846328876b9f5690d7418f94bebc1?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Carlos Vives,El Negrito,El Negrito,"Gente De Zona, Carlos Vives",TRUE,TRUE,3OymSyNaXj5AQI6veTh9f2,https://p.scdn.co/mp3-preview/1f11e5d8168adc6a1ea3d276960331f995bd0a9a?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Silvestre Dangond,El Mentiroso,El Mentiroso,"Gente De Zona, Silvestre Dangond",TRUE,TRUE,3vwywYBEDWWkeS23c3FbeP,https://p.scdn.co/mp3-preview/2b0e316d716a155700e318d5146fb0ea5053082a?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Pitbull,Yo Quiero (Si Tu Te Enamoras),Yo Quiero (Si Tu Te Enamoras),"Gente De Zona, Pitbull",TRUE,TRUE,3NIgZcptBrGIgGHdrsxIEC,https://p.scdn.co/mp3-preview/4c0e71f0c02686f1c912eb083d1c61e6275d465c?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Mau y Ricky,Tan Buena,Tan Buena,"Gente De Zona, Mau y Ricky",TRUE,TRUE,6I1JuzUGxTAD0kDY65fg1s,https://p.scdn.co/mp3-preview/bb2ef3f18fb9c6d5a56dafb3b9edccfce728ed47?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Zion & Lennox,Poquito a Poco (feat. Zion & Lennox),Poquito a Poco (feat. Zion & Lennox),"Gente De Zona, Zion & Lennox",TRUE,TRUE,3nEWZn2RGLiJf8sRSS2ic8,https://p.scdn.co/mp3-preview/a65928a153579286d5ba1f671a5e5917c9594a78?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Franco De Vita,No Te Dejo Sola (feat. Franco de Vita),No Te Dejo Sola (feat. Franco de Vita),"Gente De Zona, Franco De Vita",TRUE,TRUE,3Ie1GvK6uGzRn9Ri6Renpl,https://p.scdn.co/mp3-preview/89da3841df5174e5cd408093be1d1e66397d5970?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Gilberto Santa Rosa,Loco Loco (feat. Kelvis Ochoa & Gilberto Santa Rosa),Loco Loco (feat. Kelvis Ochoa & Gilberto Santa Rosa),"Gente De Zona, Kelvis Ochoa, Gilberto Santa Rosa",TRUE,TRUE,1vgkVUPdCcsqc0Y15TuFH8,https://p.scdn.co/mp3-preview/ccacb3f35aec20b36748ca7f9a0121c774a09e10?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Ana Mena,Momento,Momento,"Gente De Zona, Ana Mena",TRUE,TRUE,48fpIJGx0Mz4RtCbP9O20g,https://p.scdn.co/mp3-preview/b119f46a8abd0c58a6b55a68bde206bfc5fe7c15?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,India Martinez,Solos (feat. India Martinez),Solos (feat. India Martinez),"Gente De Zona, India Martinez",TRUE,TRUE,4zJ9hqQMiYVXYBelCYnETQ,https://p.scdn.co/mp3-preview/0de8b603e9e4ab5f2cd280cc75020658bdd35002?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Orishas,Mi Habana (with Orishas),Mi Habana (with Orishas),"Gente De Zona, Orishas",TRUE,TRUE,589jzuqqhBAswf0QiskVut,https://p.scdn.co/mp3-preview/7de8783da5b9970e4ef7aed8b49874ba4217dac1?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,Farina,Me Da Lo Mismo (feat. Farina) - Remix,Me Da Lo Mismo (feat. Farina) - Remix,"Gente De Zona, Farina",TRUE,TRUE,1frDvybFsgVtbRVPxB0qeT,https://p.scdn.co/mp3-preview/70b206b998b94155ea1b6d27ef3e9d685246dca0?cid=774b29d4f13844c495f206cafdad9c86
Gente De Zona,El Cata,Con La Ropa Puesta (with El Cata),Con La Ropa Puesta (with El Cata),"Gente De Zona, El Cata",TRUE,TRUE,7AEmDB4RJku1NiusieQeLm,https://p.scdn.co/mp3-preview/48cb3ad40c873d1b824bf3c413176a15df1dab0c?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Noriega,Hay Algo en Ti,Hay Algo en Ti,"Luny Tunes, Noriega, Zion & Lennox, Tito ""El Bambino""",TRUE,TRUE,15PxHZffHMndHQjmzYuGUv,https://p.scdn.co/mp3-preview/dfdf646d5b5ff96418b714ad355c94e021fb9a64?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Zion & Lennox,Hay Algo en Ti,Hay Algo en Ti,"Luny Tunes, Noriega, Zion & Lennox, Tito ""El Bambino""",TRUE,TRUE,15PxHZffHMndHQjmzYuGUv,https://p.scdn.co/mp3-preview/dfdf646d5b5ff96418b714ad355c94e021fb9a64?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Wisin & Yandel,Mayor Que Yo 3,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",TRUE,TRUE,4777sGsOdoM89vPH3CVoLe,https://p.scdn.co/mp3-preview/d88b8e48df319880e99b28f8e421dc104f625494?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Tego Calderon,Métele Sazón,Métele Sazón,"Luny Tunes, Noriega, Tego Calderon",TRUE,TRUE,5RqdUkvsV4BOXpFd5zbXFt,https://p.scdn.co/mp3-preview/cdc1feee82e4034318bc83a47ab46952351fdfeb?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Daddy Yankee,Mayor Que Yo 3,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",TRUE,TRUE,4777sGsOdoM89vPH3CVoLe,https://p.scdn.co/mp3-preview/d88b8e48df319880e99b28f8e421dc104f625494?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Don Omar,Mayor Que Yo 3,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",TRUE,TRUE,4777sGsOdoM89vPH3CVoLe,https://p.scdn.co/mp3-preview/d88b8e48df319880e99b28f8e421dc104f625494?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Trebol Clan,Bailando Provocas,Bailando Provocas,"Luny Tunes, Noriega, Trebol Clan",TRUE,TRUE,3IaMJw9SJ1VxI1pjUQUtWB,https://p.scdn.co/mp3-preview/601ba57a3290182e5b2592af4fcfe8c643ac28fd?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Hector & Tito,Cae la Noche,Cae la Noche,"Luny Tunes, Noriega, Hector & Tito",TRUE,TRUE,0798D5Kod1iRzqIVaRlpZJ,https://p.scdn.co/mp3-preview/73c3eac77a08049ecc23f33355bb1abe533c6fae?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Maluma,La Fila,La Fila,"Luny Tunes, Don Omar, Sharlene, Maluma",TRUE,TRUE,0ya0CZ0uOmSS6pe2iqo3PS,https://p.scdn.co/mp3-preview/e987959ead85788013768b3b5d6999d4a40f7135?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Angel Y Khriz,Tú Me Pones Mal,Tú Me Pones Mal,"Luny Tunes, Noriega, Angel Y Khriz",TRUE,TRUE,0jVpU0ESjLWIgEmUIS8FRz,https://p.scdn.co/mp3-preview/b94d60eafb21c301487754a99eff15582d2ddfae?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Yaga & Mackie,Bella Dama,Bella Dama,"Luny Tunes, Noriega, Yaga & Mackie",TRUE,TRUE,30vXWNZxO57z3kljfOFy02,https://p.scdn.co/mp3-preview/94a83b15d9361ce2ecf60434dfea1fea51676578?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Nicky Jam,Si Te Preguntan,Si Te Preguntan,"Luny Tunes, Noriega, Nicky Jam",TRUE,TRUE,4eNNmNRV2An3XIAtSIfUwa,https://p.scdn.co/mp3-preview/afbb2c279225ed09c89c46d98633528b353e842c?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,John Eric,Quisiera,Quisiera,"Luny Tunes, Noriega, John Eric",TRUE,TRUE,7eTAGpiIwSLh823JYgTTer,https://p.scdn.co/mp3-preview/62bceb0e08cb08f428c3cdb98e1e8253779ae2d6?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Johnny Prez,Nothing,Nothing,"Luny Tunes, Ragazzi, Johnny Prez",TRUE,TRUE,7orr7uLsiZYCqDqvkQos9D,https://p.scdn.co/mp3-preview/26db9276f3bb10a9aae7caa0f5d8ba53343cea4e?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Wisin,Mayor Que Yo 3,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",TRUE,FALSE,4777sGsOdoM89vPH3CVoLe,https://p.scdn.co/mp3-preview/d88b8e48df319880e99b28f8e421dc104f625494?cid=774b29d4f13844c495f206cafdad9c86
Luny Tunes,Yandel,Mayor Que Yo 3,Mayor Que Yo 3,"Luny Tunes, Daddy Yankee, Don Omar, Wisin & Yandel",TRUE,FALSE,4777sGsOdoM89vPH3CVoLe,https://p.scdn.co/mp3-preview/d88b8e48df319880e99b28f8e421dc104f625494?cid=774b29d4f13844c495f206cafdad9c86
Gilberto Santa Rosa,Kany García,Y Tú y Yo (feat. Kany García),Y Tú y Yo (feat. Kany García),"Gilberto Santa Rosa, Kany García",TRUE,TRUE,2Kf8ndT78YkvxnbxpUcyPI,https://p.scdn.co/mp3-preview/92f7c1db5c153f3dc11c5412c0fec696682bd22b?cid=774b29d4f13844c495f206cafdad9c86
Gilberto Santa Rosa,Tito Nieves,"Vivir Sin Ella (feat. Tito Nieves, Luis Enrique & Eddie Santiago) - En Vivo desde Puerto Rico",,,,,,FALSE
Gilberto Santa Rosa,Luis Enrique,"Vivir Sin Ella (feat. Tito Nieves, Luis Enrique & Eddie Santiago) - En Vivo desde Puerto Rico",,,,,,FALSE
Gilberto Santa Rosa,Víctor Manuelle,Salsa Pa' Olvidar las Penas (feat. Víctor Manuelle) - En Vivo desde Puerto Rico,,,,,,FALSE
Gilberto Santa Rosa,Natalia Lafourcade,A Dónde Vamos a Parar (with Natalia Lafourcade) - En Vivo,,,,,,FALSE
Gilberto Santa Rosa,Felipe Peláez,Hoy Por Siempre Y Para Siempre (feat. Pipe Pelaez),Hoy Por Siempre Y Para Siempre (feat. Pipe Pelaez),"Gilberto Santa Rosa, Felipe Peláez",TRUE,TRUE,5MspA5K6QGriiS165mUjYj,https://p.scdn.co/mp3-preview/b6d71d11516f15bd22a3da5c992c82465d0db48c?cid=774b29d4f13844c495f206cafdad9c86
Gilberto Santa Rosa,Rubén Blades,Me Cambiaron Las Preguntas (feat. Rubén Blades),Me Cambiaron Las Preguntas (feat. Rubén Blades),"Gilberto Santa Rosa, Rubén Blades",TRUE,TRUE,6OLDX0weK3Wqoc4713eDpw,https://p.scdn.co/mp3-preview/7cccb6d49aa59ba453d7673628a8ef90f139b9c8?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Daddy Yankee,Despacito,Despacito,"Luis Fonsi, Daddy Yankee",TRUE,TRUE,6habFhsOp2NvshLv26DqMb,https://p.scdn.co/mp3-preview/3228a37350f226ab9158a2307d3699ee18d8081a?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Juan Luis Guerra 4.40,Llegaste Tú,Llegaste Tú,"Luis Fonsi, Juan Luis Guerra 4.40",TRUE,TRUE,1jOMPa1bDYEJs0yBARewKd,https://p.scdn.co/mp3-preview/630fd013f9ef70ca585899317a87ae221ce1c1cb?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Ozuna,Imposible,Imposible,"Luis Fonsi, Ozuna",TRUE,TRUE,2CGEtIeA6SywadUadJWrTN,https://p.scdn.co/mp3-preview/a6f2506b9122e258aaf7e3b5b64b8fda135d8b4c?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,KAROL G,Calypso - Remix,Calypso - Remix,"Luis Fonsi, KAROL G, Andrés Torres, Mauricio Rengifo",TRUE,TRUE,6sBDRgu75tTuTXyoO4vrr8,https://p.scdn.co/mp3-preview/8505a84441e318caf0a16cad51fda46457566a10?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Sebastian Yatra,Date La Vuelta,Date La Vuelta,"Luis Fonsi, Sebastian Yatra, Nicky Jam",TRUE,TRUE,59uMNKU46BAio2TTJPDFAa,https://p.scdn.co/mp3-preview/d885fb13a58ea01146079e66198ded8456ca1446?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Nicky Jam,Date La Vuelta,Date La Vuelta,"Luis Fonsi, Sebastian Yatra, Nicky Jam",TRUE,TRUE,59uMNKU46BAio2TTJPDFAa,https://p.scdn.co/mp3-preview/d885fb13a58ea01146079e66198ded8456ca1446?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Aleks Syntek,Aqui Estoy Yo,Aqui Estoy Yo,"Luis Fonsi, Aleks Syntek, Noel Schajris, David Bisbal",TRUE,TRUE,267sS71o0aExaB2to6QVvu,https://p.scdn.co/mp3-preview/74d450a38aea17a26179f2d2066bb723a4f3c3f1?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Noel Schajris,Aqui Estoy Yo,Aqui Estoy Yo,"Luis Fonsi, Aleks Syntek, Noel Schajris, David Bisbal",TRUE,TRUE,267sS71o0aExaB2to6QVvu,https://p.scdn.co/mp3-preview/74d450a38aea17a26179f2d2066bb723a4f3c3f1?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,David Bisbal,Aqui Estoy Yo,Aqui Estoy Yo,"Luis Fonsi, Aleks Syntek, Noel Schajris, David Bisbal",TRUE,TRUE,267sS71o0aExaB2to6QVvu,https://p.scdn.co/mp3-preview/74d450a38aea17a26179f2d2066bb723a4f3c3f1?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Rauw Alejandro,Vacío,Vacío,"Luis Fonsi, Rauw Alejandro",TRUE,TRUE,0tfXyWYjaV03YjuElBA4jS,https://p.scdn.co/mp3-preview/1106c2f20b0baaa88dc32bde35aecc7f76624bb0?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Myke Towers,Bésame,Bésame,"Luis Fonsi, Myke Towers",TRUE,TRUE,0iKdr42rCPK53COEq6FwvZ,https://p.scdn.co/mp3-preview/ad4703bc06fd4bcd44c4a21b94a89c4f2691a599?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Manuel Turizo,Vacaciones,Vacaciones,"Luis Fonsi, Manuel Turizo",TRUE,TRUE,5a1uP3YHcvb4XkucSQGC1c,https://p.scdn.co/mp3-preview/677095e488a7e4cda0da01da4fdef1e3f82612bc?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Farruko,Perfecta,Perfecta,"Luis Fonsi, Farruko",TRUE,TRUE,6QM3YNDJWPdfHVfbZ2kHvq,https://p.scdn.co/mp3-preview/ca051ca722cfd7886594cf7a0b9339886fc761d3?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Víctor Manuelle,Despacito - Versión Salsa,Despacito - Versión Salsa,"Luis Fonsi, Víctor Manuelle, Victor M. Ruiz",TRUE,TRUE,6WntbGReUBbuCeNzdWi7GX,https://p.scdn.co/mp3-preview/acb68e0db6265661b84433e7fc5949a35070b5b7?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Cali Y El Dandee,Ley De Gravedad,Ley De Gravedad,"Luis Fonsi, Cali Y El Dandee",TRUE,TRUE,2vKbltUtfh6QxlnfPKZTda,https://p.scdn.co/mp3-preview/8f7d2e6a11b69d8f26542781b5498aa6a9f96fe1?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Paty Cantú,La Mentirosa,La Mentirosa,"Luis Fonsi, Paty Cantú",TRUE,TRUE,68hegTIG5Ip5uq04mmmOjl,https://p.scdn.co/mp3-preview/a5a5564ab093d6cc2c331602be3d630004c75337?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Laura Pausini,Todo Vuelve A Empezar,Todo Vuelve A Empezar,"Luis Fonsi, Laura Pausini",TRUE,TRUE,6Nl8Onopm90O6CHyuhvAXx,https://p.scdn.co/mp3-preview/e147dd35252af938453c519bf2b704309586f901?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Dalex,Perfecta - Remix,Perfecta - Remix,"Luis Fonsi, Farruko, Dalex, Juanka",TRUE,TRUE,1cl3eNwdAP63pg7hBbpkj3,https://p.scdn.co/mp3-preview/d6274d10512e9571552368f084f4b624fae960da?cid=774b29d4f13844c495f206cafdad9c86
Luis Fonsi,Juanka,Perfecta - Remix,Perfecta - Remix,"Luis Fonsi, Farruko, Dalex, Juanka",TRUE,TRUE,1cl3eNwdAP63pg7hBbpkj3,https://p.scdn.co/mp3-preview/d6274d10512e9571552368f084f4b624fae960da?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,Ana Torroja,Duele El Amor,Duele El Amor,"Aleks Syntek, Ana Torroja",TRUE,TRUE,0oXLSuno5adlHcPzlzs8l6,https://p.scdn.co/mp3-preview/81eb98b30069beb3ed5d09d236e587f16d49f430?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,OV7,"Duele el Amor (feat. OV7, Calo, JNS & Litzy) - En Vivo","Duele el Amor (feat. OV7, Calo, JNS & Litzy) - En Vivo","Aleks Syntek, OV7, Calo, JNS, Litzy",TRUE,TRUE,2bo3o5qiB9hcgBipYCLmnD,https://p.scdn.co/mp3-preview/24dbd9993097dd1f51fdbf913625d24208be652e?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,Calo,"Duele el Amor (feat. OV7, Calo, JNS & Litzy) - En Vivo","Duele el Amor (feat. OV7, Calo, JNS & Litzy) - En Vivo","Aleks Syntek, OV7, Calo, JNS, Litzy",TRUE,TRUE,2bo3o5qiB9hcgBipYCLmnD,https://p.scdn.co/mp3-preview/24dbd9993097dd1f51fdbf913625d24208be652e?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,Belanova,Laberinto,Laberinto,"Aleks Syntek, Belanova",TRUE,TRUE,7bKIheiYODhfTSJt07qP1q,https://p.scdn.co/mp3-preview/c1464e6d26c228c6c6066661327935a96bae6b29?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,The Sacados,"De Noche en la Ciudad (feat. OV7, Calo, The Sacados & Erik Rubín) - En Vivo",,,,,,FALSE
Aleks Syntek,Erik Rubin,"De Noche en la Ciudad (feat. OV7, Calo, The Sacados & Erik Rubín) - En Vivo",,,,,,FALSE
Aleks Syntek,Fey,"Sexo, Pudor y Lágrimas (feat. OV7, Calo, The Sacados, Erik Rubín, Fey, JNS & Litzy) - En Vivo",,,,,,FALSE
Aleks Syntek,Benny,Viviendo Por Tí,Viviendo Por Tí,"Aleks Syntek, Benny",TRUE,TRUE,0dmejp4y5GmPSLvaNsZJ9y,https://p.scdn.co/mp3-preview/fbf6375aab4f25cff3630ae89b3f5e4cf72b3315?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,Cristian Castro,Tan Cerquita (with Cristian Castro) - Radio Single Edit,Tan Cerquita (with Cristian Castro) - Radio Single Edit,"Aleks Syntek, Cristian Castro, Andres Omar Mijangos Pereyra",TRUE,TRUE,0PH5tJucDtjXAQ92hsIFDx,https://p.scdn.co/mp3-preview/cfe0b7b29704d5fef09ee025edd2077612778750?cid=774b29d4f13844c495f206cafdad9c86
Aleks Syntek,Malú,Sólo el Amor Nos Salvará (with Malú),Sólo el Amor Nos Salvará (with Malú),"Aleks Syntek, Malú",TRUE,TRUE,4TIf3vHTagyArRTy2dyp9M,https://p.scdn.co/mp3-preview/1c45873193153c9d87fab3c8baf23839c38457c6?cid=774b29d4f13844c495f206cafdad9c86
