,spotify_id,name_id,name,followers,popularity,betweeness_centrality,group,unique_collabs,total_collabs,image
707,6L3x3if9RVimruryD9LoFb,King Lil G,King Lil G,394224,55,0.0,2,2,2,https://i.scdn.co/image/ab6761610000e5eb607aabc9bcd03dd778339a6f
708,7LXdYckhvHWU4ejXbkHa3N,Pepe Quintana,Pepe Quintana,777241,53,0.0,0,17,29,https://i.scdn.co/image/ab6761610000e5eb949027adfce7d65de6bdee9e
709,4cK5uxWRVJ3QOSfaBMX2Ex,Cupido,Cupido,81522,51,0.0,2,3,3,https://i.scdn.co/image/ab6761610000e5ebc980bd8bd9e043a6f13052be
710,1F2erLLqRHbaFvEYHeVIHJ,Foyone,Foyone,157587,52,4849.735774,10,20,37,https://i.scdn.co/image/ab6761610000e5eb794a45abaa6f17fd4684808c
711,2GrNjfw23jqL1NTopPlc6c,Pedro Guerra,Pedro Guerra,169201,53,1217.904145,6,15,20,https://i.scdn.co/image/ab6761610000e5eb7cce2a70d6ef089fb7973325
712,5ttV0N9HvMH3KLqNKcS2M0,Rosana,Rosana,733263,61,0.0,6,2,3,https://i.scdn.co/image/ab6761610000e5eb8182d628346892817c6d0df4
713,1Y99HOeRzRc27my6NJE3rE,Natalie Perez,Natalie Perez,191022,61,2376.694153,6,8,11,https://i.scdn.co/image/ab6761610000e5eb6e04925a063ef5bc168e9344
714,6pVmT18pd1QaofDegZUEKX,La Nueva Luna,La Nueva Luna,720832,58,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb32566bdc4f09ad0ff1a4cc0c
715,3udlGv7o6NeUWRlRFGqPY9,Cristian,Cristian,723578,60,0.0,6,1,2,https://i.scdn.co/image/ab67616d0000b2735cbc00c3eb70b3ff45ecebc6
716,6Q6qTNC2rAegcR5QjzcRgE,Gilda,Gilda,715886,56,917.359984,6,4,4,https://i.scdn.co/image/ab6761610000e5ebaca6bfaf2d59f32da511a4be
717,3XBw8ImFEo86mEB2dYh0vS,Zoe Gotusso,Zoe Gotusso,80761,52,245.333815,6,6,6,https://i.scdn.co/image/ab6761610000e5eb8aa92b465b7d43513c16bb72
718,50u2mXgysmTttY0BizYWAo,Movimiento Original,Movimiento Original,701223,60,3633.075579,13,10,12,https://i.scdn.co/image/ab6761610000e5eb08c3aa33f6210d8458770dfe
719,6J9Vq69rGl3fJftWDT8jaK,Shamanes Crew,Shamanes Crew,200842,50,802.995771,13,6,7,https://i.scdn.co/image/ab6761610000e5eba6d56327c810eb02bf858e82
720,271TPCWy79Q4utmSP6uSQg,Portavoz,Portavoz,282862,52,27.221498,13,2,4,https://i.scdn.co/image/ab6761610000e5ebdf48741dd2ba7a2fe3df9963
721,7AiFAkvE8VYLDdsmLC78ik,Bubaseta,Bubaseta,179456,53,0.0,13,2,3,https://i.scdn.co/image/ab6761610000e5ebbed24f02c05f6235704cdcb8
722,1QJbbsxg2wqidJj51d3otw,Natos y Waor,Natos y Waor,677881,63,692.653911,10,14,25,https://i.scdn.co/image/ab6761610000e5eb3d8e0e040f1d046fa7d8f875
723,0fwnNjAay5ZHP5bAd63g8Y,Denom,Denom,120850,51,3918.214771,13,26,30,https://i.scdn.co/image/ab6761610000e5ebd7dd523af756459095840b3e
724,4lHAjTCvXGu8QIM3cEe93m,Maka,Maka,377989,61,2272.63609,10,15,26,https://i.scdn.co/image/ab6761610000e5eb33afc5ab49e72c71e81a4bd7
725,2w1wJcGdJQ4Lw08oKBnDsw,El Jincho,El Jincho,249782,55,2792.499982,13,8,12,https://i.scdn.co/image/ab6761610000e5eb3051862ced0a6ac8147304fc
726,2544NCTfffschCn1NZVMSb,Dollar Selmouni,Dollar Selmouni,67255,55,3007.29275,10,18,28,https://i.scdn.co/image/ab6761610000e5ebb208a0cf6455d71a7d278d2f
727,4ff5IojFqry4841QjwULTV,Carlos Ponce,Carlos Ponce,174706,57,0.0,7,2,2,https://i.scdn.co/image/cdfdde0a76940748a91d66912be5da71a075a47a
728,7wTu5u7W3kc9Id5JAvSAFV,Viejas Locas,Viejas Locas,664282,57,0.0,6,1,2,https://i.scdn.co/image/ab67616d0000b273df3f8fd1d8e59db737afc889
729,2faVKByk0IA651ICKyYYOa,Jenny And The Mexicats,Jenny And The Mexicats,207676,50,0.0,6,2,3,https://i.scdn.co/image/ab6761610000e5ebdf707556be803cf07995015f
730,3pO5VjZ4wOHCMBXOvbMISG,Antônio Carlos Jobim,Antônio Carlos Jobim,542755,64,784.0,12,3,19,https://i.scdn.co/image/25438d99922a46a53792e1496b31159ad386806a
731,2VSRhqonKsL7KRAIk8SMmt,Daniela Spalla,Daniela Spalla,112608,58,1585.353866,6,8,11,https://i.scdn.co/image/ab6761610000e5ebdb7d7b4dc5392421f524d0e2
732,79R7PUc6T6j09G8mJzNml2,Conociendo Rusia,Conociendo Rusia,137919,55,148.12203,6,5,6,https://i.scdn.co/image/ab6761610000e5eb9ee2d307fe59e409b84287c9
733,5Fv0DQ1ZBuc2DlidtOUCZr,Loquillo,Loquillo,275987,52,152.21409,6,5,5,https://i.scdn.co/image/ab6761610000e5ebb4ca3546a2176f949fbfa1cc
734,1w76rpst0I6hGUgCR2B33C,Generación 12,Generación 12,422883,55,1804.036223,8,14,18,https://i.scdn.co/image/ab6761610000e5ebd362c81642c1d0fa255c7b89
735,39PYJNgoQuBHjE6LEn3ZdE,Ingrid Rosario,Ingrid Rosario,526564,51,5.470707,8,5,6,https://i.scdn.co/image/ab6761610000e5ebdeac4f28a930765e577c26b3
736,4A03xFVufDpEqOY9fQlFue,Musiko,Musiko,158887,54,5664.664352,8,14,25,https://i.scdn.co/image/ab6761610000e5eb390d1267834fd52088a65c26
737,4zbqGb99bANxJBsvwRr2zT,Flans,Flans,609090,59,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5eb3843a6259038f25fe8ffab1f
738,4bx914GWsNvshDzfYNSKjY,La Gusana Ciega,La Gusana Ciega,591088,55,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb9968ccda2155a52e921241a5
739,56n1NeXsTOOxjX3Z4lVMTJ,SFDK,SFDK,586276,57,2319.377682,13,13,23,https://i.scdn.co/image/ab6761610000e5eb3ab473e158510f75261428bf
740,2X11x8C63wCzAf1WwsIuLg,Kaze,Kaze,197849,53,50.371491,13,4,6,https://i.scdn.co/image/ab6761610000e5eb7211a222877b9f15378d9f2d
741,1v7iZcyrm4fHfsEBiseomy,Green Valley,Green Valley,251590,51,2931.035734,13,13,18,https://i.scdn.co/image/ab6761610000e5ebff7a079673aa618e4f1204de
742,2OnH4HpywAxWkSOEsyjdjn,Morodo,Morodo,423207,53,192.245398,13,8,9,https://i.scdn.co/image/ab6761610000e5eb8a54616a29cd1dce3a86d19c
743,4rO00pQq33bIv73QyJdivX,Kabasaki,Kabasaki,4587,54,3526.776272,10,20,36,https://i.scdn.co/image/ab6761610000e5ebbf49d2c217c0851c90377ab1
744,5JcO3FHEBbWTQMUHmWtU2g,Juancho Marqués,Juancho Marqués,138533,51,159.244855,10,11,11,https://i.scdn.co/image/ab6761610000e5ebdfff170c8f96424c07ff7172
745,2SNfNJDsahTSVFwgxposF5,Soge Culebra,Soge Culebra,209457,53,5788.826345,10,11,12,https://i.scdn.co/image/ab6761610000e5eb61328abb2bc8ac15bbccc8fd
746,1GfaAWKfZE9hrYS8IqkWKB,Tranzas,Tranzas,586719,55,0.0,3,1,1,https://i.scdn.co/image/ab67616d0000b2731f841fd3a1265c1efcd97291
747,4rvJ0Ktz2X2Erea9XUHxfu,Pepe : Vizio,Pepe : Vizio,29097,51,961.7153,10,16,21,https://i.scdn.co/image/ab6761610000e5ebd92cb89afa84ad8cb9ef9516
748,3W4lVkySjtIvd67UUg0F3i,Cabas,Cabas,571475,54,0.0,6,4,5,https://i.scdn.co/image/ab6761610000e5eb05163eccd6d79c8d40bebeed
749,3phVKYqeq84Ai91CHTQfNq,Hillsong en Español,Hillsong en Español,570156,60,0.0,8,4,4,https://i.scdn.co/image/ab6761610000e5ebf0981d2d660c3f51e486cb1f
750,1Qv4E1VgZOGnOYd99Kp5Bs,Las Pelotas,Las Pelotas,568267,57,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5ebc98d7b93e3c0ad3b9fbd18e7
751,5Ypafuz95Xk09YDf4tgAvU,Ayax y Prok,Ayax y Prok,566214,61,821.644395,10,17,50,https://i.scdn.co/image/ab6761610000e5eb67eaffb24432f1aa989b511c
752,4FActBvkmDc8h3sI5vbMPZ,Blasfem,Blasfem,6413,55,421.817146,10,13,45,https://i.scdn.co/image/ab6761610000e5eb7685f5bc4eca2c64386705af
753,06s35sbFfZJUEwFjAaZfiW,Cookin Soul,Cookin Soul,121835,55,33.198644,10,6,25,https://i.scdn.co/image/ab6761610000e5eb96739da5fdf4b043c7106c67
754,79N4S7UXdjo2fAh3OHJQuB,Hard GZ,Hard GZ,208444,56,914.463927,13,12,53,https://i.scdn.co/image/ab6761610000e5eb2769861cbc7ec4e152ecb672
755,4oNsvVnFz4HQ0UPpPFSuJX,Easy-S,Easy-S,44260,50,896.584425,10,17,46,https://i.scdn.co/image/ab6761610000e5eb4460dc0edaa88139a97c1694
756,4She1focTkX0pwpJUtS5eo,Banda XXI,Banda XXI,557742,57,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb5df04e67118ca06ff4977362
757,0FMucZsEnCxs5pqBjHjIc8,Stan Getz,Stan Getz,346785,62,0.0,12,2,18,https://i.scdn.co/image/ab6761610000e5eb45dd470659deedf47618968e
758,0txXDZCdXBzha20sgN1GRk,Karen Méndez,Karen Méndez,530472,52,161.377374,10,4,6,https://i.scdn.co/image/ab6761610000e5eb0494f2ac44a6a81ff7654afb
759,2miffAnnUvKSyB9ykA2su9,Living,Living,71036,51,2.091667,8,6,10,https://i.scdn.co/image/ab6761610000e5ebf16ab03b6cd16365b6c5ee13
760,0LfJXLNpLGZtn4OAki9W31,Sandra Echeverria,Sandra Echeverria,12501,50,27.635103,6,2,5,https://i.scdn.co/image/ab6761610000e5eb8091534a47ab088ecdacc94f
761,5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,Los Abuelos De La Nada,517003,60,0.0,6,5,9,https://i.scdn.co/image/ab6761610000e5eb8f1b0552958857772686f221
762,6GYXfifD78PYARjZzxQzrG,Benjamín Amadeo,Benjamín Amadeo,90715,50,723.427097,6,9,12,https://i.scdn.co/image/ab6761610000e5ebbae228a0a15c9631e6e56cec
763,0cEa9u1e3cDLXCZxxiuEmi,Majo y Dan,Majo y Dan,238409,55,1635.283206,8,5,8,https://i.scdn.co/image/ab6761610000e5ebe702ffe971d8019d8fe07e88
764,37MCoi4pcUf9EKsPXeuCqU,Tan Bionica,Tan Bionica,506850,60,0.0,6,1,1,https://i.scdn.co/image/c3c98f50b257d8332aca2968673027470d93f4da
765,01p7Homi0d4XxZ06f2NYYD,La Sonora Matancera,La Sonora Matancera,191404,55,0.0,9,2,47,https://i.scdn.co/image/ab6761610000e5eba3e45a4d54d08113f2f23f1f
766,09947uhj2ZwU9mFXK5v50o,Johnny Pacheco,Johnny Pacheco,192323,50,0.0,9,2,8,https://i.scdn.co/image/ab6761610000e5eb7dff83a1fc4f6f57e60f215a
767,5NvKO965JkIJanRuKQPVN6,Rojo,Rojo,461456,52,40.032307,8,3,6,https://i.scdn.co/image/ab6761610000e5ebaa0e92c5bc092f3b1970a898
768,4AgfaZvOiSS97uy5ekQ7bf,Los Claxons,Los Claxons,449315,55,140.565434,6,4,7,https://i.scdn.co/image/ab6761610000e5eb47d70a8f1b6fe25ad296fb56
769,7eBQrhxTHcor6gcbcLhqE5,Porter,Porter,306865,54,141.763581,6,3,4,https://i.scdn.co/image/ab6761610000e5eb09defb9786eec41d900c5211
770,6OO01j5rLKCyPg4i3FuzIT,Árbol,Árbol,234597,52,13.607915,6,3,3,https://i.scdn.co/image/ab6761610000e5eb3c93d137ad7fab4114710169
771,4BwfloY1F2zHUPcYlYnDnz,Aiman JR,Aiman JR,143194,50,6.425118,10,3,5,https://i.scdn.co/image/ab6761610000e5eb0816aa909d88abdeed398707
772,47bVt95bvBMpmJFWoyhH0C,Xtreme,Xtreme,426404,54,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb8e4e6c285f0cedf8a61703ca
773,0IAWTLWnUIzKVQDTGoYJk2,Los Manseros Santiagueños,Los Manseros Santiagueños,226445,52,97.62265,6,3,3,https://i.scdn.co/image/ab6761610000e5eb738dee0380a9e253eb4f6ea0
774,2wjmZuSHtRx96Qxb8HiP2o,Guasones,Guasones,411658,55,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb38ab0f13eb4c661d66f1089d
775,0nqpXa8bkBlWgS9FKhNCuj,Golpe a Golpe,Golpe a Golpe,404145,51,0.0,0,5,9,https://i.scdn.co/image/ab6761610000e5eb598c78b1ba472bc722d97d78
776,60nua3AsVSfADZtg5Hdz3W,La Mosca Tse-Tse,La Mosca Tse-Tse,403962,61,0.0,6,1,1,https://i.scdn.co/image/ab67616d0000b27360fc79eea7acba5248619f82
777,2AbQwU2cuEGfD465wCXlg2,Rawayana,Rawayana,398730,56,1426.533813,2,9,12,https://i.scdn.co/image/ab6761610000e5eb9881ff5ef753e0aa4e825565
778,5x3mrCTZmkoTXURN7pWdGN,Los Amigos Invisibles,Los Amigos Invisibles,373907,61,128.839994,6,7,8,https://i.scdn.co/image/ab6761610000e5eb9c1cc3fc8f082bb7146a4165
779,2rwLjVHS15sfzciKXXNbgA,Yiyo Sarante,Yiyo Sarante,395616,59,810.384208,13,6,6,https://i.scdn.co/image/ab6761610000e5eb300a4eaf0111ea12cbf1ade1
780,3sc8HnadkPW5YaIGbCljw4,El Roockie,El Roockie,157999,50,887.71663,0,10,16,https://i.scdn.co/image/ab6761610000e5eb17b8e98f5176fe2fc40e6893
781,5Q1vijNjTVhQBoVrZVXms8,Mach & Daddy,Mach & Daddy,103191,52,178.292003,2,6,9,https://i.scdn.co/image/ab67616d0000b273c1819c539413082cc821cc80
782,4VsbQvC84B8Z3IsBY1HLQy,La Factoria,La Factoria,297989,65,7.422219,2,5,8,https://i.scdn.co/image/ab6761610000e5eb7846a5b60fa75074de768bb0
783,3raEZI89hszEBTTvb5wLsi,Stailok,Stailok,43440,52,0.0,13,3,5,https://i.scdn.co/image/ab6761610000e5eb2d0a6ab85d260518ab2058bd
784,5VcamBo0Goh74iFQDqj6Q4,Yoskar Sarante,Yoskar Sarante,374386,51,0.0,3,1,1,https://i.scdn.co/image/c4065881707fd91e108e1c556d8acee9852145ff
785,2Qm12OdHFDHSpWhBMpO16L,Calo,Calo,370195,56,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5ebb60db9dab1687c34b4b40ee8
786,6tZxUxheS7w3953cQFOXkd,Adalberto Santiago,Adalberto Santiago,118501,56,0.0,9,1,1,https://i.scdn.co/image/ab67616d0000b273e4be1c14ef7b4fe0e8511ba5
787,4umfGspINdkBEwCjc1f5Xw,Palabra en Acción,Palabra en Acción,38664,50,0.0,8,2,10,https://i.scdn.co/image/ab67616d0000b273436db6e6e13108c3774addcf
788,6Nm62oNQCdPxVoiQtFSksF,Estelares,Estelares,354982,56,375.337891,6,4,5,https://i.scdn.co/image/ab6761610000e5eb81868a2338c87a0a249e67bf
789,32AuV4BxATEf2i7YVhIjht,Robleis,Robleis,354242,58,0.0,10,2,2,https://i.scdn.co/image/ab6761610000e5eb3292f5c30c926e2b6c2adf84
790,1wKDGglKV4FsFS85r2Dmpr,Airbag,Airbag,342697,60,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb7111b2876af6e3d2df1b667e
791,4cJD9t5QBFTUQcd3xfbOb2,Dillom,Dillom,332419,62,11.117602,10,3,3,https://i.scdn.co/image/ab6761610000e5ebba72ab78c81d0ea16818843e
792,3QchzUOTSCKWmaRGEEiuir,Saramalacara,Saramalacara,108288,54,21.300725,10,5,9,https://i.scdn.co/image/ab6761610000e5eb7a42af70ca99f4ef4b54223c
793,5fVtUielMhdztOA34ArB6c,Ratones Paranoicos,Ratones Paranoicos,329345,51,0.0,6,3,4,https://i.scdn.co/image/ab6761610000e5eb73e6de60462779c8435060e3
794,3vV4Tf1iC8vEP9fLOLGUfP,La Banda Baston,La Banda Baston,328962,51,0.0,2,2,2,https://i.scdn.co/image/ab6761610000e5eb453c05deb41ebb3e20668222
795,2qWNYueLfc979iEdLOIK2C,Grupo Limite,Grupo Limite,317898,57,0.0,6,2,4,https://i.scdn.co/image/ab67616d0000b273f6ef51231296439647e3995b
796,1MXug5KOetEEQjjvCPWwIm,Gloosito,Gloosito,20849,52,0.0,10,2,3,https://i.scdn.co/image/ab6761610000e5eba345d2602bae2faa3f88f7fb
797,0VD8vX2wvCYYD0SMFCZeRR,Calero LDN,Calero LDN,115029,50,2818.171219,13,10,12,https://i.scdn.co/image/ab6761610000e5eb38ec7babbf8421ce4152739c
798,2D8UzkIVdg1bj0Iqz6gjk0,Abhir Hathi,Abhir Hathi,12866,65,76.2257,10,10,17,https://i.scdn.co/image/ab6761610000e5eb702729fff9226feefc400257
799,2pZ81eCkqxemIjqqfE1fhE,Guayacán Orquesta,Guayacán Orquesta,303641,59,0.0,6,5,5,https://i.scdn.co/image/ab6761610000e5ebcc3a569c0b0fca6a24f189e4
800,5cMTiWeaWidGI8hVoZY8Ox,Perotá Chingó,Perotá Chingó,296246,52,0.0,10,1,1,https://i.scdn.co/image/ab6761610000e5eb736df2d9443bf31ba4e486e3
801,7eH1UUCyxL8Wf9PztvvPJ6,Arce,Arce,295499,51,1233.14707,13,7,12,https://i.scdn.co/image/ab6761610000e5eb12a46f4c57418cbea452e729
802,0DjGDEVSQsodFbL1bMVPRs,Miranda,Miranda,66694,50,778.510321,13,8,10,https://i.scdn.co/image/ab6761610000e5eb8452f991ee028b2099f8bd7d
803,3J1MhhyXLJRNRZVrx11Lbf,Cyril Kamer,Cyril Kamer,59202,57,36.883712,10,6,7,https://i.scdn.co/image/ab6761610000e5eb2b8fccf6c358e008f2b40275
804,4FhC69hLxEcpLUaC08ityW,Skinny Flex,Skinny Flex,103044,53,431.903896,4,5,7,https://i.scdn.co/image/ab6761610000e5ebf97339badf211546d22455f6
805,6fs2zAuQ7tpU2kGIpyouQh,Nicho Hinojosa,Nicho Hinojosa,292529,51,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5ebd9ac17053c5471b2581a6cc9
806,5ZMwoAjeDtLJ0XRwRTgaK8,Quantic,Quantic,289632,59,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb9729e45229f59ed85658fc00
807,62YF0FglEltB3CnVIjoko8,Ingratax,Ingratax,290716,63,0.0,2,2,2,https://i.scdn.co/image/ab6761610000e5eb6979a78a6075922ae5b6cdcb
808,5YyScSZOuBHpoFhGvHFedc,La Fuga,La Fuga,284810,52,0.0,6,2,2,https://i.scdn.co/image/ab6761610000e5ebd84d91e43435fee84d077bf4
809,3hIPQBm8PBt8B5aahP6cVP,Celtas Cortos,Celtas Cortos,217656,50,0.0,6,2,2,https://i.scdn.co/image/ab6761610000e5eb254c68dd7e220a2b629a1389
810,0caLxEeeNrpE0noxdInoGe,Obie Bermudez,Obie Bermudez,277826,52,0.0,6,2,5,https://i.scdn.co/image/ab6761610000e5eb13ae56136be844e707e0a7fb
811,2KNDYRKdCzuKzCCUyjAcF4,NB Ridaz,NB Ridaz,263098,50,0.0,2,1,1,https://i.scdn.co/image/f9cee1f68114aa4502aa275c56d32e1c1d5e02d9
812,0hD97064k3LBUrRvfT42SE,Fulanito,Fulanito,263401,50,0.0,11,2,2,https://i.scdn.co/image/ab6761610000e5ebb6fd7660fbbef2d7786d779d
813,5388C04OP0Fc6xqbvct7kv,Laureano Brizuela,Laureano Brizuela,238525,51,0.0,6,2,2,https://i.scdn.co/image/ab67616d0000b2733f287a8b6ce076bd8a3e5d9e
814,3TEhIeweC59okLmqFu6LWv,Dani J,Dani J,46923,51,0.0,11,1,1,https://i.scdn.co/image/ab6761610000e5eb8df48f2abc66f2b051724eea
815,6w1XCiB8efbfnusJ2jzmvu,Proyecto Uno,Proyecto Uno,253505,54,0.0,11,1,1,https://i.scdn.co/image/ab6761610000e5eb0b30a4b76f18c0523937e55b
816,3m6N2XBSZqfkujRvGYcdi8,Chusterfield,Chusterfield,26785,51,0.0,13,3,3,https://i.scdn.co/image/ab6761610000e5eb40880affeeb9d0bae62493a3
817,4DuhYdfd2jHMdaqYVYZp04,Mancha De Rolando,Mancha De Rolando,250710,50,0.0,0,2,2,https://i.scdn.co/image/ab6761610000e5eb2dd7640d4b737b1f9dee99fc
818,0FwnPHExlRRxEZPLAi5tmG,JC Reyes,JC Reyes,67543,64,1707.569922,13,18,37,https://i.scdn.co/image/ab6761610000e5eb6c297793040162c826d33983
819,2QTmeZpVjHmIoYSRwsoucA,Kika Edgar,Kika Edgar,248463,53,0.0,6,4,4,https://i.scdn.co/image/ab6761610000e5eba495d1504b63f5bad8dbfa43
820,7HXJp9OMIL5tdwZYleuBvy,Alejandro Santamaria,Alejandro Santamaria,15998,52,428.141142,2,12,18,https://i.scdn.co/image/ab6761610000e5eb0dd1156050664dbc81f4e388
821,036IY6CphXdsPiqIXdqvCP,La Raíz,La Raíz,245667,50,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5eb343017ed0105c69bccaa1840
822,796YUyTCTkXZAZg4CLUoWl,Los Huayra,Los Huayra,180136,51,0.0,6,3,3,https://i.scdn.co/image/ab6761610000e5eb9939e5522fe2a3f794a4c1e2
823,105iYV1T7lf8Rysxo0KzfD,Nikone,Nikone,234628,53,95.013673,13,7,32,https://i.scdn.co/image/ab6761610000e5eb0c0d3a32887990fb67ff29c7
824,7gGKjAXKRyDUhSUhFDIaAW,Lupita's Friends,Lupita's Friends,4931,50,1427.760987,13,13,52,https://i.scdn.co/image/ab6761610000e5eba1ef135674cc8f94fb4993c7
825,0htSEnHjTcKdNapBwIsEaA,Volován,Volován,233711,50,0.0,6,1,2,https://i.scdn.co/image/ab6761610000e5eb9754ba23bc074b664a72d451
826,3v2sYzsuZVd0gAhMWgl9I7,Xavibo,Xavibo,53847,50,617.829308,10,6,6,https://i.scdn.co/image/ab6761610000e5eb1e77d53fc9341215b6b19193
827,3UP83Ekm9Jse6j0dWZJlH9,Dromedarios Mágicos,Dromedarios Mágicos,71260,53,0.0,2,2,3,https://i.scdn.co/image/ab6761610000e5eb2951266040321fd70fdae200
828,3ZfYo6sKskRv0wOyrZZdAj,Sayian Jimmy,Sayian Jimmy,41116,61,25.431686,10,5,7,https://i.scdn.co/image/ab6761610000e5eb9d2293ea08fb2d762fcebbf4
829,3BCFlhrVzBKHbzBnWr13d9,Sebastián Cortés,Sebastián Cortés,30837,50,0.0,10,2,2,https://i.scdn.co/image/ab6761610000e5eb0f790a43ad40617d2f7fcd03
830,6tvDaHOPNWfkc9Q8IghqSR,Walls,Walls,95376,55,2144.861948,10,6,9,https://i.scdn.co/image/ab6761610000e5eb06af74b3458ef7e0ab1005a1
831,0tJDMMp9vT1q6zrPih0yFQ,Luis Miguel Del Amargue,Luis Miguel Del Amargue,206344,50,0.0,13,1,1,https://i.scdn.co/image/ab6761610000e5eb659abab5f742a35c3b95b4f7
832,04mTej6RpWzBxGwhfThpIi,Rojuu,Rojuu,206916,62,111.744851,10,7,16,https://i.scdn.co/image/ab6761610000e5eb1650797d9806e248c4a4adf7
833,2TzPi0fPdqVesjZ3Y2wY43,Orslok,Orslok,76207,55,138.708792,10,4,4,https://i.scdn.co/image/ab6761610000e5eb66a74c1999ac9a8213faabff
834,7CSpCpNGTK9589bTi44SzE,BANDIDO,BANDIDO,86570,55,23.697292,10,7,11,https://i.scdn.co/image/ab6761610000e5ebad86a1d73844fd12e8cad1f6
835,5bRLeMl4Tnozmg9wR1pY7y,Bruses,Bruses,201156,57,790.0,6,3,3,https://i.scdn.co/image/ab6761610000e5ebbae29832b06ac6379036ca26
836,05i5DIXDf4Ai4NEPEi3uBZ,Atomic Otro Way,Atomic Otro Way,111393,57,162.519478,13,7,9,https://i.scdn.co/image/ab6761610000e5eb4e9139751bfbce1e37346c5e
837,1nwjHzOUQZsNYX8xoWiGVC,Funzo & Baby Loud,Funzo & Baby Loud,170807,58,0.0,10,2,2,https://i.scdn.co/image/ab6761610000e5eb00b6cc7ddf745b6246873fd8
838,3iY9PS7LxPnCVcCP7BjJOK,Hens,Hens,70347,57,1611.410808,10,5,7,https://i.scdn.co/image/ab6761610000e5ebe8e0cf31f5ea4863dfdd4f8f
839,7xJZNfI5Yks87tn3ebHy9h,Toma Tu Lugar,Toma Tu Lugar,169945,52,0.0,8,1,32,https://i.scdn.co/image/ab6761610000e5eb2b09833cc033fbe40d8a5eee
840,7q3hzOFspDedtkyBi1Azc8,J.Moods,J.Moods,4269,53,0.0,10,5,30,https://i.scdn.co/image/ab6761610000e5eba3de2ba746f333e732c84dcf
841,5KBPxIED8ejHkvhs4KCzyS,Granuja,Granuja,79832,50,11.488889,10,2,2,https://i.scdn.co/image/ab6761610000e5ebd81cdc550ee3cdb67d263372
842,05aVtfDzBvg9eVu9MAZPGD,Cráneo,Cráneo,153484,56,783.0,10,3,3,https://i.scdn.co/image/ab6761610000e5eb841b611437fb6b209d6983b7
843,72kqSqk124Vnl1wtT6q9Fh,Adassa,Adassa,6240,64,0.0,2,3,3,https://i.scdn.co/image/ab6761610000e5eba32027d30cfbd731e73da0b9
844,5ti5FPHgtaSf15KcUisZMt,maye,maye,127245,54,0.0,2,1,1,https://i.scdn.co/image/ab6761610000e5ebc526e67c8efa27cc77acc9d1
845,3E7NGbzUGlOjgYY8nvtijR,Paco Amoroso,Paco Amoroso,123981,54,345.914331,10,8,25,https://i.scdn.co/image/ab6761610000e5ebdef9c708fa272ebed879c84c
846,188pkeHUWXnROe7lFVYRRa,Paté de Fuá,Paté de Fuá,147369,50,0.0,6,3,4,https://i.scdn.co/image/ab6761610000e5eb49806139b136627d89d252ac
847,5bVQN1TENxjVjWXNHHpflG,Big Boy,Big Boy,142838,57,0.0,2,5,10,https://i.scdn.co/image/ab6761610000e5ebdb254cc31d41e88b02f51d0b
848,7HFja6X48hWE58m3pQnGV0,Cardellino,Cardellino,75715,56,190.46992,10,5,7,https://i.scdn.co/image/ab6761610000e5eb47ea96b9d766098325335eb2
849,7wLYNBd1fXGEKSLJMNnlt4,Oro Solido,Oro Solido,138938,51,0.0,11,3,5,https://i.scdn.co/image/ab67616d0000b2734466e071b0d0a55da1d4b0f5
850,6DGfzsM8doRBRyvYmgibkd,KYOTTO,KYOTTO,62419,50,9.734424,10,4,5,https://i.scdn.co/image/ab6761610000e5eb48b15340ed5f35e779ae152e
851,6GEaxHZNiogI175zUr4KvH,Axel Fiks,Axel Fiks,31555,51,1014.839115,2,7,8,https://i.scdn.co/image/ab6761610000e5eb3f142b103c461a7ac165f68f
852,5UbMQUFrcJdDstPCza7y0B,Seguridad Social,Seguridad Social,123757,50,0.0,6,2,4,https://i.scdn.co/image/58eb3bd3abae21be4206718a363f4fa7cf7c8df7
853,7uXKIO6VDeOCo6ImWZpZJn,Mayo 214,Mayo 214,71844,50,70.279211,13,4,5,https://i.scdn.co/image/ab6761610000e5eb3e94077b18f53bf8d09fb467
854,20taoPw3DvVajnkUySMckx,EZVIT 810,EZVIT 810,68824,50,0.0,13,2,2,https://i.scdn.co/image/ab6761610000e5eb0c211a3b17c4fd73db89bddd
855,4GZOqR1Cx6YeBN2Lmv0B1e,Victor Garcia,Victor Garcia,114572,53,0.0,6,1,1,https://i.scdn.co/image/ab6761610000e5ebe5a54fd9d0ccae75baa407f5
856,3FtVhV92rZyHa7ot2ioG5a,El Bobe,El Bobe,59861,58,175.198829,10,12,13,https://i.scdn.co/image/ab6761610000e5eba4a09a1eaddf00bfd735e250
